# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_v-4tr_InkMF8AIreSyL-c_82p4NtVrQ2CEii4vO0cMI	pathagon-rules-v1	7	14	3	19	010e0f000h0d0a0H0G0L0T0I0M020F06010l08
g1_v-589-fMUBPf2F09oupCdl-U3h7GMqc2Oc99mQUBB30	pathagon-rules-v1	7	14	3	69	0H0G0m0Z0I0f0J0R010A0M070U0a0F08040K0V0T0Y0l0N0B0h0O090H0e05YC0c0G0d4Z0bW60Qah0V0eSJZ24_0DUbBC0X0HQX0I0UZd0X0OaVc70ETbay0b0JRVSp02B-260eUK
g1_v-BZuruzT1kz6HUvuPND6h_SOMESlKi7Fw2PCtdmQCY	pathagon-rules-v1	7	14	3	40	030V0j0Q0U0W000c0E060a020O0e080M0L0N0m0C0P0A0F0X0J0f0k09aF0RbrI3FgTx0i8DGEVs0B0U
g1_v-IWzIdvQZRIKpHCrycOMoszK4fzjET375FZ0u2pP6Y	pathagon-rules-v1	7	14	3	57	0K0c0W0Z0A0i020T080I070P0d0X0R090G0H0U04030C0f0S0g0l0b0F060OXV055iE59145WXFs2zCv6rRnLhAO02N2P_4y0Z0E0SRAa60YZSRJ2J
g1_v-JHx7eY6U-uqlk_6o-5E2bxgMW0qGaTkTLONEnuDmg	pathagon-rules-v1	7	14	3	141	07080100090208010G0F0E080F0M0N0F0L0A0M090H0O030H0S0G0T0U0V0N0U0Z0a0b0c0U0a0g0bXc0g0i0ZZA0bYO0hZy0bZAYOag04Zw0BYPXcZ7SGZnYPXcZ70bMm1D0i0T0h1Y690M360q1Y6w08360q1Y3s07020r1Y082K3t0r8W3A0A3w2N5Q024g2O3A071d683s6x080o032J361b4g052M0p3s04344j1a3s0q682N1d360q0I4g5S3A033w385Q0P4g2O3A0W3wW_
g1_v-P9BqFOeS0qu44lwbL1IscE6-6uiUEQJid7n10jayY	pathagon-rules-v1	7	14	3	196	0A0B0C0H0G090B0I0J0F080G0904050B03020409010A020P0Q0O0N0M060N0D0K0R0J0K00070E0L0u00Bd0E0S0uMDBxCU0F071g0o2J6A3B030_1Y692Q02080310BV6MGz7E1KBVMRHI6T08Bc0_Gs7E6aBc0_08MY6aBcCU0F0L68Bc1m0807HW0FMYBxX901HPMY0F6MRh1D6vHP6TMK1DBVH46T080u00H416687008H416681f010E1DGs0L697n08H41609006a08BqRoMK0SH4086T0uBV1m010L0v6807BW6M0u00H416687008H41668MK0SH41668MK0WH4086T0uBV1mGt0L0v6807BW6M0u00H416687008H41668
g1_v-SarzX245XYurpdYItGgdUuhgtsInL8TxsGlwAhAZw	pathagon-rules-v1	5	8	3	23	020M03050L0C0100040706080K0D090B460r7g4r3K030y
g1_v-TOMd4Ym6b06-4rr_ho0q_tvHgHW0PVBn1uf9HhOB4	pathagon-rules-v1	7	14	3	66	04060g0K0W0N0C020R030k0V0f0F0T0J0E0P05010B080L0m0a0d0e000b7JXgKGAWbw4uV6TDJ5bS0GT22l0gFxEb0HH30hZZ0lW90WaM0XY_No0JQ70bK60TPR0jKjX604
g1_v-j17fpOQ3JQxG93uroZ28N_FUX2Bn2aNASzTgcSBD0	pathagon-rules-v1	7	14	3	41	0R0g020h0k0a0d0W000T0Y0U0X0K0Q0J0I0H040I0D0G0K06050C0B0e0c0C1A0A0O0V0W0j0l0B2b004n
g1_v-mj5TO8y8tGXc5CXfXbkqnInld28Bt8zN0-kYwVkcg	pathagon-rules-v1	7	14	3	41	0i0a0Q07010W0d0V0L0g0P0M0W0H0R0b0J060O0T03040I0E0N0G0D0c1s0U0l0S0eXIJxDxYkSLGcML1i
