# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_Z-5i7TyzSUMkM_4W0r3NNpXppsLlL42UnJgXKx0F5sA	pathagon-rules-v1	7	14	3	51	0D0T010m0f040c0j0e0L0A0a0R0B0H0G0b0i0d0S0l0Y0k0P0W0J020Q0h4J04KRER0CY50KLVFRU8GN0b9z1pHL0cSr0O090V0tAu
g1_Z-8-CLaDTgTWkdshG1j3Dk5_gPW3jqNttdoF6phZmjM	pathagon-rules-v1	7	14	3	27	0D0C0f0Y060i0j0m0K0J04000W0I0B0Q0O030P0F0c0X0a0b0V0f0I
g1_Z-UC2rYSdVPxvaR-F2ZswNkqj5He1NUYHnbUapcp8hA	pathagon-rules-v1	7	14	3	29	0h0a0T0M0a0F0408070B090A080C05030J0I0C0H0G0N0O0P0U0O0N0Q02
g1_Z-cDAkhfnHkw_aW_grqeyDbkWEYzjBZaV_qucy5qwLA	pathagon-rules-v1	7	14	3	59	0f0O0k0i000d0D090g0a0N080T0V040X0F0h0Q0j0Y0U0C0e0b060A0U020G0cObUCQPC_JT0b5Y0MZnTY0D01DQIDZAat7yUF0RL106Ws0Zag0GR10m26
g1_Z-gzqghz9qg6nB93ZgJil-zbbLnKLSOCDPj5y6MZCa4	pathagon-rules-v1	7	14	3	78	0Q060S0F0D0X0g0j0N040a0G0E0d0U0m0J0W0e0I0A0c0O0Z0102030hJu0Y8q0OBFJk0K4BbB63Mi00Ks043UQzLaC_Vr0ROr0Z9mYw0k4K0aXk0W06IPbR0BcG0aNiKS0m9u0UXA2-0g020RZn04DeQk0a
g1_Z-o1-mzyaLb5K8ABJ2vHOV-7I475ORJElKe4vVCJuG0	pathagon-rules-v1	7	14	3	14	0G020Y060b000m010f050i030U04
g1_Z0NfLOC6BsYh7AgBAUgLsQIteOtsjV8W5vmrbk9dpU8	pathagon-rules-v1	7	14	3	196	0V0O0c0H0A0B0I0P0C0I0B0J0Q0W0J0X0M0d0e0F0X0d0W0N0G09080G0F090U0b0a0c0U0V0T04050B030A35024c2M1a8S0A020s09A13A4f2O3t5R3A4f053t04343u2N4e1d353u2N0205353u0r0A03093r4g395Q2P3t4g395Q0A3t040t3r38032O3603013B0q3r2N4e050o342M3t0401392M3t1c4d392M0p003u1c015S3A3u2N02052K3t384f1d2K3t0401392M3t1c4d392M3t090r014f1d3s5R344f2O3t1c350q2J3t043A3u041a3s384f051a3s380305363u1c012M4e3w1c012M053t1c354f2O3t04353u
g1_Z0T6CoUn7-Lqi98ftf11TA1VP4CgDaeqpiS3RNOIHzs	pathagon-rules-v1	7	14	3	35	0b0M0g070Z0G0d000R0f0W0a0k0Y020I010j0i0B040j090J0Q0D0H0A1x0FXI0TUu6m4J
g1_Z0_zKexSFYL6mXqPTgZg5t7ruhyHgKWb_mPajbCXjhQ	pathagon-rules-v1	7	14	3	52	0S0H050m0T0f0a0d0I0B0Q0Y0V0W0E0U0e0P020i070h0F0k03010M0V069d0O1q00RKJDFI0BbjSMD_BdNv0aPf140gN9KN0WbT5v0e
g1_Z0rn7XRTljnLRUWe_kCtZAp7wat4jdJm8q--5JXbEYw	pathagon-rules-v1	7	14	3	33	0h02000T0W0F0E0S0P0k0I0A0B0b04030d0a0m050l04090M0e0A060C0D0L0B010z
g1_Z0stG1zhP0cj14nwVDADIKv2pkZMn37rskLgSCGam10	pathagon-rules-v1	7	14	3	33	0h0100070E0b070B0a0M0L0Z0c0a0T0S0G0a0V0T0j0F0N0d0M0c0O080W0i0k090d
g1_Z12UmuBx07XVlingEhxDJ15H5vpg3fxlg77rgbwvCKo	pathagon-rules-v1	7	14	3	66	0d0F080D0G0J060C0h020E0e0H0j0L09010I0P030A0B0m0V0O05090W0Y04RP000K0PYQ0l0RPW6wVu0aFtGV0THS0X5UZaBqRo080uGsC21m0J0F011DRvC2NCMKGs0NBb
