# g1-key	rules	size	reserve	repetition	plies	2-char-actions
g1_V-9BQCtcJ1F7doD6Y7VFP48Wwd6J-uCTVp7yUqfZs6s	pathagon-rules-v1	7	14	3	196	08090A0H030F0G090M0N0O0F0H0G0N0V0U0T0W0U0P0N0M0I0N0H0F0O0B040I020103000A070E0L0F0E0M0S0N052P023w040C034n055a0tAH51BG0DGWB2R000Lm5oAq4204Lm5oAq4204055hAq424gGA0B38034wL-B95aGBR7LXB95aGB4wLX0B5R2P4eAp425R3A4f053t4g395Q2P024p2O5P3xAo0D2M4e3w5R06035a3xG93O030D0p5N1eAl0D0v68072KG70z68072K360q001a0o340J2K3t0q041a68353u2N4e050o6v2Q7i09030A0o682QBX080o342M3t04090E0o340307393u2N5P0A0o6v2P4e050q082J
g1_V-AIlBmhQCg_rgXufHWlqBNXhs82PbZBkQjY-l72kCg	pathagon-rules-v1	7	14	3	27	0T0a0h0R0a0b0M0U0V0c0U0N0F0U0O0i0N0G0H0N0G0j0A09080G01
g1_V-Ay4WJ_8URCwmp1k4lnLxKgqCZnZDcSoYWxylNDoVw	pathagon-rules-v1	7	14	3	54	0O0H00030J0i08010Q0T02060V0b0W0A0d0K0m0M0h0j0Y0f0L0G040aUt0R0503JG3dHFE403NMO-950T0hc0DC79Ti01EjNL0lKpT34u0e
g1_V-EtFJDnxEaVeojIpOtOTX0wlWdCLPK8otHMhUiYzNg	pathagon-rules-v1	7	14	3	108	0h0d0N0a0H0Y080L0l0D0Q0k0O060W0K0g0T010B0U000F0J050Z0P0AXZ9B0bFRVfc00EaTIgGoY303Pd5tJvSIDKNV1oSnKY0hFw0l4-05VubE0e1G0XPg0lZk0f5105HGbM0dVuB30DPz026e00V7IC04JA9v0XPl0WY9B10KEAac0e4FCs0BFq0V09RQ0c0gUN0VWS044_H70A9a0E3T
g1_V-JPN_o_NQEXqCRdo2vA7E_rPbH3pJbJ9xiuJFITN2U	pathagon-rules-v1	7	14	3	90	0h0k0g0b0f0O0T0a0E0G0I0U0j0K0J000V010C050d0X070H0S0R0N0BWJ06F10ZXd0gMG52N-XaJ70GVMMYAP0UFyGgCZE6Ow0YNV5m0MDRI405FuOF0dJU0NTOVfPs0VHKNUTUbL0HO-WW0m9ZDM533K0CPj04cB0NDaJPOJA56NQr0f3-
g1_V-Wxnge4nrKn0Vm2sERfxz4jBUQ9RE9yCYqxBxx3LaA	pathagon-rules-v1	7	14	3	196	0G09080F0M0N0F0G0U0T0O0H0N0V0A0U0O0N0H090G0W0P0I0B0P030O04050C0J0Q0C0X020106020D090K1Y5O2P023w1c012M0B3t1c350q2J3t1c010y1Y3s2N9E3F1b3s2N023F0q0R04B85aGB4wLXB95aGB0K3wAo5a060K5S3A3u2N025S3A3u04005S3A3u1c025S3A3u2N025S3A3u0o4g2O365Q064g05365Q064g5S3A033w385Q004g2O3A033w385Q064e0r395Q063t4g395Q2P3t1Y355Q2N4e050o3r2N4e050o342M3t040o342M02042K360q061a3s34032K360q001a4d380q051a3s380305363u1c012M
g1_V-e6chu0kSboV1hZ5iij0oxqf5SRsOo40q0oC0fUaTo	pathagon-rules-v1	7	14	3	96	0g0h0P0Q0l0O0G0a05070Z0H010R0M0J0I0W0P0H060I0N0Y0P0D0X090K0F0O080A030H0G0B0jGJYA0H3M00030dPybS0cXcS_ZBZw0HXea1380NNo0y3r4g0P5Q16BxYhRhGs0LBcMR1DGs0LBcH4160W0VMR68701g0X10090G083109Iz0N0cIe0NBm
g1_V00eOOy0ayIdHrKpzy75cLIa2JLsQrr6NxRvFlsdqBk	pathagon-rules-v1	7	14	3	39	0A0N0X0k030O0H0L0V0M0O0P0Q0R0O0c0j0i0l0m0j0c0U0b0B0l0d0W0U0T0S0Z0d0e0h0a0T0Q0a
g1_V00zEN1GSWyJ10JonjTGb5go39byNtefauX07vp_FhU	pathagon-rules-v1	7	14	3	25	0M0F0D080K0R0Y0T0R0M060f0N0U0G090E070F0L0S0E0m0A0f
g1_V07VIHAa7ZLy_gKCDyCJAUZzD-f94ZWXnUZhFlJLa5I	pathagon-rules-v1	7	14	3	93	0g0Z0S0M0Z0L0E0T0a0L0F0h0G0a0N0U0b0i0a0U0O0b0V0c0H0j0807090E0A0001020301W_0s3A033w385Q006z0t4c1d3s08024g395Q2P3t4g395Q0F3t4g39Xl2P3t4g395Q0B3t4g396B0t3r4g075Q0s3r6C1f011RZ808ZwXe0aSEYF0c
g1_V08tflfCT6zrOmwt3rUUDkF62ACsrRmDOJjADaNi5jU	pathagon-rules-v1	7	14	3	60	0T0G0E0S0D0F0C0e0M0a0Y0X0j0L0U070N0B08060d090Z000F0E0b0c0a0V0F0801020RHT0Q2yLR08RSTvCYBfL-9XApPBZw0ycB0D040F43AvEd5ZW-2W
g1_V0Aa7-PkQjg_gmSzS4oUtJxRuQ4iy795JYDQfQOM49A	pathagon-rules-v1	7	14	3	107	0l0Z0G0E0g0R0L0e010M0H000S0b020f0I040U0D0B0h0a0O090P0A0JFA0V2YL_0IFn03Bs3OVw9cAr7uJK0JYK1k0901I-0aVX02UI036J07II0D9m240j3q0RB_0QRK0N2n0O6Q0BbS0Tc00lMc0QQI0fKM0mDB0kZ00TO70PPNax0NKz0XNOEK05JaFB0H7BAU0FEI9p0QWgG30cHU
g1_V0Sqf78lXUP37GaU8zaycYmLwPJ8OePxuSiY-Pn9QQg	pathagon-rules-v1	7	14	3	23	0Y0P0Q0R0M0Q0f0O0K0D0R0J060m0D0l0k0N0X0e0d0X0e
g1_V0qia2abDC_Q-Pwqc9uXbJ7sT0EFFUlbUfV1qxJazKI	pathagon-rules-v1	7	14	3	48	0U040h0O0R0G0a0C0Q0P0V0F0k0f0I0l0N070B0i050M0d0Y0H020T0c0W03FD0j0IDnN74D0PbO0J00L201Lc6ED-WE0HCL
